lat,long,subbasin
44.0399,-80.431,16
44.0401,-80.4435,16
44.0402,-80.4561,16
44.0312,-80.4563,16
44.0222,-80.4565,16
44.0131,-80.4567,16
44.0041,-80.4569,16
44.004,-80.4443,16
44.0038,-80.4318,16
43.9948,-80.432,16
43.9947,-80.4195,16
43.9856,-80.4197,16
43.9858,-80.4322,16
43.9768,-80.4324,16
43.9769,-80.445,16
43.9679,-80.4452,16
43.968,-80.4577,16
43.9682,-80.4703,16
43.9591,-80.4705,16
43.9501,-80.4707,16
43.9503,-80.4832,16
43.9412,-80.4834,16
43.9414,-80.4959,16
43.9323,-80.4961,16
43.9325,-80.5087,16
43.9326,-80.5212,16
43.9328,-80.5337,16
43.9329,-80.5463,16
43.9419,-80.5461,16
43.9421,-80.5586,16
43.9422,-80.5711,16
43.9512,-80.571,16
43.9602,-80.5708,16
43.9604,-80.5833,16
43.9605,-80.5959,16
43.9515,-80.596,16
43.9516,-80.6086,16
43.9426,-80.6088,16
43.9427,-80.6213,16
43.9337,-80.6215,16
43.9338,-80.634,16
43.9248,-80.6342,16
43.9249,-80.6467,16
43.925,-80.6593,16
43.9252,-80.6718,16
43.9253,-80.6843,16
43.9254,-80.6969,16
43.9344,-80.6967,16
43.9346,-80.7092,16
43.9347,-80.7218,16
43.9437,-80.7216,16
43.9438,-80.7341,16
43.9439,-80.7467,16
43.953,-80.7465,16
43.9531,-80.7591,16
43.9532,-80.7716,16
43.9442,-80.7718,16
43.9443,-80.7843,16
43.9444,-80.7968,16
43.9445,-80.8094,16
43.9446,-80.8219,16
43.9447,-80.8344,16
43.9448,-80.847,16
43.9449,-80.8595,16
43.945,-80.8721,16
43.936,-80.8722,16
43.9361,-80.8847,16
43.927,-80.8849,16
43.9271,-80.8974,16
43.9181,-80.8975,16
43.9182,-80.9101,16
43.9183,-80.9226,16
43.9184,-80.9351,16
43.9274,-80.935,16
43.9275,-80.9475,16
43.9366,-80.9474,16
43.9365,-80.9349,16
43.9455,-80.9348,16
43.9545,-80.9346,16
43.9635,-80.9345,16
43.9636,-80.947,16
43.9727,-80.9469,16
43.9728,-80.9595,16
43.9728,-80.972,16
43.9819,-80.9719,16
43.982,-80.9844,16
43.982,-80.997,16
43.9821,-81.0095,16
43.9822,-81.0221,16
43.9823,-81.0346,16
43.9733,-81.0347,16
43.9734,-81.0473,16
43.9734,-81.0598,16
43.9735,-81.0724,16
43.9645,-81.0725,16
43.9646,-81.085,16
43.9646,-81.0975,16
43.9556,-81.0977,16
43.9557,-81.1102,16
43.9467,-81.1103,16
43.9467,-81.1228,16
43.9377,-81.1229,16
43.9378,-81.1355,16
43.9378,-81.148,16
43.9379,-81.1606,16
43.938,-81.1731,16
43.947,-81.173,16
43.9471,-81.1855,16
43.9471,-81.1981,16
43.9381,-81.1982,16
43.9382,-81.2107,16
43.9382,-81.2232,16
43.9383,-81.2358,16
43.9384,-81.2483,16
43.9293,-81.2484,16
43.9294,-81.2609,16
43.9295,-81.2735,16
43.9295,-81.286,16
43.9296,-81.2985,16
43.9296,-81.3111,16
43.9206,-81.3111,16
43.9206,-81.3237,16
42.5027,-83.9063,18
42.5117,-83.9066,18
42.5208,-83.9069,18
42.5298,-83.9072,18
42.5388,-83.9075,18
42.5478,-83.9078,18
42.5476,-83.9201,18
42.5566,-83.9204,18
42.5564,-83.9326,18
42.5654,-83.9329,18
42.5745,-83.9333,18
42.5835,-83.9336,18
42.5832,-83.9458,18
42.5923,-83.9461,18
42.6013,-83.9465,18
42.6103,-83.9468,18
42.6193,-83.9471,18
42.6191,-83.9593,18
42.6281,-83.9597,18
42.6371,-83.96,18
42.6462,-83.9603,18
42.6459,-83.9726,18
42.655,-83.9729,18
42.664,-83.9732,18
42.6637,-83.9855,18
42.6728,-83.9858,18
42.6818,-83.9861,18
42.6816,-83.9984,18
42.6906,-83.9987,18
42.6903,-84.011,18
42.6994,-84.0113,18
42.6991,-84.0236,18
42.7081,-84.0239,18
42.7079,-84.0362,18
42.7077,-84.0485,18
42.7167,-84.0488,18
42.7164,-84.0611,18
42.7255,-84.0614,18
42.7345,-84.0617,18
42.7342,-84.074,18
42.7433,-84.0744,18
42.7523,-84.0747,18
42.7613,-84.075,18
42.7703,-84.0754,18
42.7706,-84.0631,18
42.7796,-84.0634,18
42.7886,-84.0637,18
42.7889,-84.0514,18
42.7979,-84.0518,18
42.8069,-84.0521,18
42.8159,-84.0524,18
42.8162,-84.0401,18
42.8252,-84.0404,18
42.8342,-84.0408,18
42.8432,-84.0411,18
42.8522,-84.0414,18
42.8613,-84.0418,18
42.8703,-84.0421,18
42.8705,-84.0298,18
42.8796,-84.0301,18
42.8886,-84.0304,18
42.8976,-84.0308,18
42.9066,-84.0311,18
42.9064,-84.0434,18
42.9154,-84.0437,18
42.9244,-84.0441,18
42.9242,-84.0564,18
42.9332,-84.0567,18
42.9422,-84.0571,18
42.9512,-84.0574,18
42.951,-84.0697,18
42.96,-84.0701,18
42.9598,-84.0824,18
42.9688,-84.0827,18
42.9685,-84.0951,18
42.9683,-84.1074,18
42.9773,-84.1077,18
42.9771,-84.1201,18
42.9768,-84.1324,18
42.9766,-84.1447,18
42.9856,-84.1451,18
42.9853,-84.1574,18
42.9851,-84.1698,18
42.9848,-84.1821,18
42.9938,-84.1824,18
42.9936,-84.1948,18
43.0026,-84.1951,18
43.0023,-84.2075,18
43.0021,-84.2198,18
43.0018,-84.2322,18
43.0016,-84.2445,18
43.0013,-84.2568,18
43.001,-84.2692,18
43.0008,-84.2815,18
43.0005,-84.2939,18
43.0002,-84.3062,18
43,-84.3185,18
43.009,-84.3189,18
43.0092,-84.3066,18
43.0183,-84.3069,18
43.0185,-84.2946,18
43.0188,-84.2822,18
43.0278,-84.2826,18
43.0281,-84.2703,18
43.0371,-84.2706,18
43.0374,-84.2583,18
43.0464,-84.2587,18
43.0554,-84.259,18
43.0557,-84.2467,18
43.0647,-84.247,18
43.0737,-84.2474,18
43.0827,-84.2477,18
43.0825,-84.2601,18
43.0915,-84.2605,18
43.1005,-84.2608,18
43.1002,-84.2732,18
43.1,-84.2856,18
43.109,-84.2859,18
43.118,-84.2863,18
43.1178,-84.2987,18
43.1268,-84.299,18
43.1265,-84.3114,18
43.1262,-84.3238,18
43.126,-84.3361,18
43.1257,-84.3485,18
43.1347,-84.3489,18
43.1344,-84.3612,18
43.1434,-84.3616,18
43.1432,-84.374,18
43.1522,-84.3744,18
43.1612,-84.3747,18
43.1702,-84.3751,18
43.1699,-84.3875,18
43.179,-84.3879,18
43.188,-84.3883,18
43.197,-84.3886,18
43.206,-84.389,18
43.2057,-84.4014,18
43.2148,-84.4018,18
43.2145,-84.4142,18
43.2235,-84.4146,18
43.2325,-84.415,18
43.2322,-84.4273,18
43.2412,-84.4277,18
43.241,-84.4401,18
43.2407,-84.4525,18
43.2497,-84.4529,18
43.2494,-84.4653,18
43.2491,-84.4777,18
43.2488,-84.4901,18
43.2485,-84.5025,18
43.2482,-84.5148,18
43.2392,-84.5144,18
43.2389,-84.5268,18
43.2299,-84.5264,18
43.2296,-84.5388,18
43.2293,-84.5512,18
43.229,-84.5636,18
43.2287,-84.576,18
43.2377,-84.5764,18
43.2374,-84.5888,18
43.2465,-84.5892,18
43.2462,-84.6016,18
43.2552,-84.602,18
43.2642,-84.6024,18
43.2732,-84.6028,18
43.2822,-84.6032,18
43.2819,-84.6156,18
43.2909,-84.616,18
43.2906,-84.6284,18
43.2903,-84.6408,18
43.29,-84.6532,18
43.2897,-84.6656,18
43.2894,-84.678,18
43.2891,-84.6904,18
43.2888,-84.7028,18
43.2885,-84.7152,18
43.2881,-84.7276,18
43.2878,-84.74,18
43.2875,-84.7524,18
43.2872,-84.7648,18
43.2869,-84.7772,18
43.2865,-84.7896,18
43.2862,-84.802,18
43.2859,-84.8144,18
43.2856,-84.8268,18
43.2852,-84.8392,18
43.2849,-84.8515,18
43.2939,-84.852,18
43.2936,-84.8644,18
43.2932,-84.8768,18
43.3023,-84.8773,18
43.3019,-84.8896,18
43.3016,-84.902,18
43.3013,-84.9144,18
43.3103,-84.9149,18
43.3193,-84.9154,18
43.3283,-84.9158,18
43.3286,-84.9034,18
43.3377,-84.9039,18
43.338,-84.8915,18
43.347,-84.892,18
43.356,-84.8924,18
43.365,-84.8929,18
43.3647,-84.9053,18
43.3644,-84.9177,18
43.364,-84.9301,18
43.3637,-84.9425,18
43.3727,-84.943,18
43.3724,-84.9554,18
43.3814,-84.9559,18
43.381,-84.9683,18
43.39,-84.9688,18
43.3897,-84.9812,18
43.3987,-84.9816,18
43.3984,-84.9941,18
43.4074,-84.9945,18
43.407,-85.007,18
43.416,-85.0074,18
43.4157,-85.0199,18
43.4247,-85.0203,18
43.4337,-85.0208,18
43.4334,-85.0332,18
43.4424,-85.0337,18
43.4514,-85.0342,18
43.4511,-85.0466,18
43.4601,-85.0471,18
43.4597,-85.0595,18
43.4687,-85.06,18
43.4684,-85.0725,18
43.4774,-85.073,18
43.477,-85.0854,18
43.486,-85.0859,18
43.4857,-85.0983,18
43.4947,-85.0988,18
43.5037,-85.0993,18
43.5034,-85.1117,18
43.5124,-85.1122,18
43.512,-85.1247,18
43.521,-85.1252,18
43.53,-85.1257,18
43.5297,-85.1381,18
43.5387,-85.1386,18
43.5477,-85.1391,18
43.5567,-85.1396,18
43.5657,-85.1401,18
43.5747,-85.1406,18
43.5751,-85.1282,18
43.5841,-85.1287,18
43.5931,-85.1292,18
43.5935,-85.1167,18
43.6025,-85.1172,18
43.6115,-85.1177,18
43.6205,-85.1182,18
43.6295,-85.1187,18
43.6386,-85.1192,18
43.6382,-85.1317,18
43.6472,-85.1322,18
43.6468,-85.1446,18
43.6559,-85.1452,18
43.6555,-85.1576,18
43.6645,-85.1581,18
43.6641,-85.1706,18
43.6731,-85.1711,18
43.6728,-85.1836,18
43.6818,-85.1841,18
43.6908,-85.1846,18
43.6904,-85.1971,18
43.6994,-85.1976,18
43.6991,-85.2101,18
43.6987,-85.2225,18
43.7077,-85.2231,18
43.7073,-85.2355,18
43.707,-85.248,18
43.7066,-85.2605,18
43.7062,-85.273,18
43.7152,-85.2735,18
43.7242,-85.274,18
43.7239,-85.2865,18
43.7329,-85.287,18
43.7419,-85.2876,18
43.7509,-85.2881,18
43.7599,-85.2886,18
43.7603,-85.2761,18
43.7607,-85.2636,18
43.761,-85.2511,18
43.77,-85.2517,18
43.7704,-85.2392,18
43.7708,-85.2267,18
43.7798,-85.2272,18
43.7802,-85.2147,18
43.7892,-85.2152,18
43.7982,-85.2157,18
43.7986,-85.2032,18
43.799,-85.1907,18
43.808,-85.1913,18
43.8083,-85.1788,18
43.8173,-85.1793,18
43.8264,-85.1798,18
43.8267,-85.1673,18
43.8357,-85.1678,18
43.8361,-85.1553,18
43.8451,-85.1558,18
43.8541,-85.1563,18
43.8545,-85.1438,18
43.8635,-85.1443,18
43.8639,-85.1318,18
43.8729,-85.1323,18
43.8733,-85.1198,18
43.8736,-85.1073,18
43.874,-85.0948,18
43.883,-85.0953,18
43.8834,-85.0827,18
43.8924,-85.0832,18
43.8927,-85.0707,18
43.8931,-85.0582,18
43.9021,-85.0587,18
43.9025,-85.0462,18
43.9028,-85.0337,18
43.9032,-85.0211,18
43.9035,-85.0086,18
43.9039,-84.9961,18
43.8948,-84.9956,18
43.8952,-84.9831,18
43.8862,-84.9826,18
43.8865,-84.9701,18
43.8869,-84.9576,18
43.8779,-84.9571,18
43.8782,-84.9446,18
43.8692,-84.9441,18
43.8695,-84.9316,18
43.8699,-84.9191,18
43.8789,-84.9195,18
43.8792,-84.907,18
43.8796,-84.8945,18
43.8886,-84.895,18
43.8889,-84.8825,18
43.8979,-84.8829,18
43.8983,-84.8704,18
43.9073,-84.8709,18
43.9076,-84.8583,18
43.9166,-84.8588,18
43.9257,-84.8593,18
43.926,-84.8468,18
43.935,-84.8472,18
43.9353,-84.8347,18
43.9444,-84.8351,18
43.9534,-84.8356,18
43.9537,-84.8231,18
43.9627,-84.8235,18
43.9717,-84.824,18
43.9808,-84.8245,18
43.9898,-84.8249,18
43.9988,-84.8254,18
44.0078,-84.8258,18
44.0168,-84.8263,18
44.0258,-84.8268,18
44.0262,-84.8142,18
44.0352,-84.8147,18
44.0355,-84.8021,18
44.0358,-84.7896,18
44.0362,-84.777,18
44.0365,-84.7645,18
44.0368,-84.7519,18
44.0278,-84.7515,18
44.0281,-84.7389,18
44.0284,-84.7264,18
44.0288,-84.7138,18
44.0378,-84.7143,18
44.0381,-84.7017,18
44.0471,-84.7022,18
44.0468,-84.7147,18
44.0558,-84.7152,18
44.0648,-84.7156,18
44.0645,-84.7282,18
44.0735,-84.7286,18
44.0825,-84.7291,18
44.0916,-84.7295,18
44.1006,-84.73,18
44.1096,-84.7304,18
44.1186,-84.7309,18
44.1189,-84.7183,18
44.128,-84.7187,18
44.1283,-84.7062,18
44.1286,-84.6936,18
44.1289,-84.681,18
44.1292,-84.6685,18
44.1295,-84.6559,18
44.1299,-84.6433,18
44.1389,-84.6438,18
44.1392,-84.6312,18
44.1482,-84.6316,18
44.1485,-84.619,18
44.1488,-84.6065,18
44.1491,-84.5939,18
44.1581,-84.5943,18
44.1585,-84.5817,18
44.1588,-84.5692,18
44.1591,-84.5566,18
44.1681,-84.557,18
44.1684,-84.5444,18
44.1774,-84.5449,18
44.1864,-84.5453,18
44.1867,-84.5327,18
44.187,-84.5201,18
44.196,-84.5205,18
44.1963,-84.5079,18
44.2054,-84.5084,18
44.2057,-84.4958,18
44.2147,-84.4962,18
44.2237,-84.4966,18
44.224,-84.484,18
44.233,-84.4844,18
44.242,-84.4848,18
44.251,-84.4852,18
44.2513,-84.4727,18
44.2516,-84.4601,18
44.2606,-84.4605,18
44.2609,-84.4479,18
44.27,-84.4483,18
44.2703,-84.4357,18
44.2793,-84.4361,18
44.279,-84.4487,18
44.2787,-84.4613,18
44.2877,-84.4617,18
44.2874,-84.4743,18
44.2964,-84.4747,18
44.2961,-84.4873,18
44.3052,-84.4877,18
44.3049,-84.5003,18
44.3139,-84.5008,18
44.3136,-84.5134,18
44.3226,-84.5138,18
44.3223,-84.5264,18
44.3313,-84.5268,18
44.3403,-84.5272,18
44.34,-84.5399,18
44.349,-84.5403,18
44.3581,-84.5407,18
44.3578,-84.5533,18
44.3668,-84.5538,18
44.3665,-84.5664,18
44.3755,-84.5668,18
44.3752,-84.5794,18
44.3842,-84.5799,18
44.3932,-84.5803,18
44.3929,-84.5929,18
44.4019,-84.5933,18
44.4109,-84.5938,18
44.42,-84.5942,18
44.4197,-84.6068,18
44.4287,-84.6073,18
44.4377,-84.6077,18
44.4467,-84.6082,18
44.4557,-84.6086,18
44.4554,-84.6212,18
44.4644,-84.6217,18
44.4734,-84.6221,18
44.4731,-84.6347,18
44.4821,-84.6352,18
44.4818,-84.6478,18
44.4909,-84.6483,18
44.4999,-84.6487,18
44.4996,-84.6614,18
44.4992,-84.674,18
44.5083,-84.6745,18
44.5079,-84.6871,18
44.5076,-84.6998,18
44.5073,-84.7124,18
44.507,-84.7251,18
44.516,-84.7255,18
44.5157,-84.7382,18
44.5066,-84.7377,18
44.5063,-84.7504,18
44.506,-84.763,18
44.5057,-84.7757,18
44.5053,-84.7883,18
44.505,-84.801,18
44.5047,-84.8136,18
44.5137,-84.8141,18
44.5133,-84.8267,18
44.5224,-84.8272,18
44.5227,-84.8146,18
44.5317,-84.815,18
44.5407,-84.8155,18
44.5411,-84.8028,18
44.5501,-84.8033,18
44.5504,-84.7907,18
44.5594,-84.7911,18
44.5598,-84.7785,18
44.5688,-84.7789,18
44.5691,-84.7663,18
44.5781,-84.7667,18
44.5784,-84.754,18
44.5788,-84.7414,18
44.5878,-84.7418,18
44.5968,-84.7423,18
44.5971,-84.7296,18
44.6061,-84.7301,18
44.6152,-84.7305,18
44.6242,-84.731,18
44.6332,-84.7315,18
44.6422,-84.7319,18
44.6419,-84.7446,18
44.6509,-84.7451,18
44.6599,-84.7455,18
44.6596,-84.7582,18
44.6686,-84.7587,18
44.6776,-84.7591,18
44.6866,-84.7596,18
44.6957,-84.76,18
44.7047,-84.7605,18
44.7137,-84.761,18
44.7227,-84.7614,18
44.7224,-84.7741,18
44.7314,-84.7746,18
44.7404,-84.7751,18
44.7494,-84.7755,18
44.7584,-84.776,18
44.7675,-84.7765,18
44.7765,-84.7769,18
44.7855,-84.7774,18
44.7858,-84.7647,18
44.7948,-84.7652,18
44.8039,-84.7656,18
44.8129,-84.7661,18
44.8125,-84.7788,18
44.8216,-84.7793,18
44.8306,-84.7797,18
44.8396,-84.7802,18
44.8393,-84.7929,18
44.8483,-84.7934,18
44.8486,-84.7807,18
44.8576,-84.7811,18
44.8666,-84.7816,18
44.8663,-84.7943,18
44.8753,-84.7948,18
44.875,-84.8075,18
44.884,-84.808,18
44.893,-84.8085,18
44.902,-84.809,18
44.911,-84.8094,18
44.9107,-84.8222,18
44.9197,-84.8227,18
44.9287,-84.8231,18
44.9378,-84.8236,18
44.9381,-84.8109,18
44.9471,-84.8113,18
44.9561,-84.8118,18
44.9651,-84.8123,18
44.9648,-84.825,18
44.9738,-84.8255,18
44.9735,-84.8383,18
44.9825,-84.8387,18
44.9828,-84.826,18
44.9919,-84.8265,18
45.0009,-84.8269,18
45.0099,-84.8274,18
45.0189,-84.8279,18
45.0192,-84.8151,18
45.0196,-84.8024,18
45.0286,-84.8029,18
45.0376,-84.8033,18
45.0379,-84.7906,18
45.047,-84.791,18
45.0473,-84.7783,18
45.0563,-84.7787,18
45.0566,-84.766,18
45.0657,-84.7664,18
45.0747,-84.7669,18
45.0837,-84.7674,18
45.0927,-84.7678,18
45.0924,-84.7806,18
45.1014,-84.7811,18
45.1104,-84.7816,18
45.1101,-84.7944,18
45.1191,-84.7948,18
45.1281,-84.7953,18
45.1371,-84.7958,18
45.1461,-84.7963,18
45.1465,-84.7835,18
45.1555,-84.7839,18
45.1558,-84.7711,18
45.1648,-84.7716,18
45.1738,-84.7721,18
45.1829,-84.7726,18
45.1832,-84.7598,18
45.1922,-84.7602,18
45.2012,-84.7607,18
45.2016,-84.7479,18
45.2106,-84.7484,18
45.2196,-84.7488,18
45.2286,-84.7493,18
45.2376,-84.7498,18
45.2466,-84.7502,18
45.2557,-84.7507,18
45.2553,-84.7635,18
45.2643,-84.764,18
45.2734,-84.7645,18
45.273,-84.7773,18
45.282,-84.7778,18
45.2817,-84.7906,18
45.2907,-84.7911,18
45.2904,-84.8039,18
45.29,-84.8167,18
45.2991,-84.8172,18
45.2987,-84.83,18
45.3077,-84.8305,18
45.3074,-84.8433,18
45.3164,-84.8438,18
45.3161,-84.8567,18
45.3251,-84.8571,18
45.3341,-84.8576,18
45.3338,-84.8705,18
45.3428,-84.871,18
45.3518,-84.8715,18
45.3608,-84.8719,18
45.3698,-84.8724,18
45.3695,-84.8853,18
45.3785,-84.8858,18
45.3875,-84.8863,18
45.3965,-84.8868,18
45.3969,-84.8739,18
45.4059,-84.8744,18
45.4149,-84.8749,18
45.4239,-84.8754,18
45.4329,-84.8759,18
45.4419,-84.8764,18
45.4416,-84.8892,18
45.4506,-84.8897,18
45.4596,-84.8902,18
45.4593,-84.9031,18
45.4683,-84.9036,18
45.4679,-84.9165,18
45.4676,-84.9293,18
45.4766,-84.9298,18
45.4763,-84.9427,18
45.4759,-84.9555,18
45.4849,-84.9561,18
45.4846,-84.9689,18
45.4936,-84.9694,18
45.5026,-84.9699,18
45.5022,-84.9828,18
45.5112,-84.9833,18
45.5203,-84.9838,18
45.5293,-84.9843,18
45.5383,-84.9849,18
45.5473,-84.9854,18
45.5563,-84.9859,18
45.5567,-84.973,18
45.5657,-84.9735,18
45.5747,-84.974,18
45.5837,-84.9745,18
45.5841,-84.9616,18
45.5931,-84.9622,18
45.5934,-84.9493,18
45.6025,-84.9498,18
45.6028,-84.9369,18
45.6032,-84.924,18
45.6122,-84.9245,18
45.6125,-84.9116,18
45.6129,-84.8987,18
45.6132,-84.8858,18
45.6222,-84.8863,18
45.6226,-84.8734,18
45.6229,-84.8605,18
45.6233,-84.8476,18
45.6323,-84.8481,18
45.6326,-84.8352,18
45.633,-84.8223,18
45.6333,-84.8094,18
45.6337,-84.7965,18
45.634,-84.7836,18
45.625,-84.7831,18
45.6253,-84.7702,18
45.6257,-84.7573,18
45.626,-84.7444,18
45.617,-84.7439,18
45.6173,-84.731,18
45.6176,-84.7181,18
45.618,-84.7052,18
45.6183,-84.6923,18
45.6186,-84.6794,18
45.6276,-84.6799,18
45.628,-84.667,18
45.6283,-84.6541,18
45.6373,-84.6545,18
45.6376,-84.6416,18
45.6466,-84.6421,18
45.6557,-84.6426,18
45.6647,-84.643,18
45.6644,-84.6559,18
45.6734,-84.6564,18
45.673,-84.6693,18
45.6821,-84.6698,18
45.6817,-84.6827,18
45.6908,-84.6831,18
45.6998,-84.6836,18
45.6994,-84.6965,18
45.7085,-84.697,18
45.7175,-84.6975,18
45.7265,-84.6979,18
45.7355,-84.6984,18
45.7445,-84.6989,18
45.7535,-84.6994,18
45.7532,-84.7123,18
45.7622,-84.7128,18
45.7712,-84.7132,18
45.7803,-84.7137,18
45.7893,-84.7142,18
45.7983,-84.7146,18
45.7986,-84.7017,18
45.8076,-84.7022,18
45.8167,-84.7027,18
45.8257,-84.7031,18
45.8347,-84.7036,18
45.835,-84.6906,18
45.844,-84.6911,18
45.8437,-84.7041,18
45.8527,-84.7045,18
45.8524,-84.7175,18
45.8614,-84.718,18
45.8704,-84.7184,18
45.8701,-84.7314,18
45.8791,-84.7319,18
45.8788,-84.7448,18
45.8784,-84.7578,18
45.8875,-84.7583,18
45.8871,-84.7712,18
45.8868,-84.7842,18
45.8958,-84.7847,18
45.8955,-84.7977,18
45.9045,-84.7981,18
45.9135,-84.7986,18
45.9225,-84.7991,18
45.9315,-84.7996,18
45.9312,-84.8126,18
45.9402,-84.8131,18
45.9492,-84.8136,18
45.9496,-84.8006,18
45.9586,-84.8011,18
45.9676,-84.8016,18
45.9766,-84.8021,18
45.9856,-84.8026,18
45.9853,-84.8155,18
45.9943,-84.816,18
45.994,-84.829,18
46.003,-84.8295,18
46.0026,-84.8425,18
46.0116,-84.843,18
46.0113,-84.856,18
46.0109,-84.869,18
46.02,-84.8695,18
46.029,-84.87,18
46.0286,-84.883,18
46.0283,-84.896,18
46.0373,-84.8965,18
46.0369,-84.9095,18
46.046,-84.91,18
46.0456,-84.923,18
46.0452,-84.936,18
46.0543,-84.9365,18
46.0539,-84.9495,18
46.0535,-84.9625,18
46.0626,-84.963,18
46.0622,-84.976,18
46.0712,-84.9765,18
46.0709,-84.9895,18
46.0705,-85.0025,18
46.0795,-85.0031,18
46.0791,-85.0161,18
46.0882,-85.0166,18
46.0878,-85.0296,18
46.0874,-85.0426,18
46.0964,-85.0431,18
46.1054,-85.0437,18
46.1051,-85.0567,18
46.1141,-85.0572,18
46.1137,-85.0702,18
46.1227,-85.0708,18
46.1317,-85.0713,18
46.1314,-85.0843,18
46.131,-85.0973,18
46.14,-85.0979,18
46.1396,-85.1109,18
46.1486,-85.1114,18
46.149,-85.0984,18
46.158,-85.099,18
46.1577,-85.112,18
46.1667,-85.1125,18
46.1663,-85.1256,18
46.1753,-85.1261,18
46.1757,-85.1131,18
46.1761,-85.1001,18
46.1851,-85.1006,18
46.1855,-85.0876,18
46.1858,-85.0745,18
46.1862,-85.0615,18
46.1866,-85.0485,18
46.1956,-85.049,18
46.2046,-85.0495,18
46.205,-85.0365,18
46.214,-85.037,18
46.2143,-85.024,18
46.2234,-85.0245,18
46.2237,-85.0115,18
46.2327,-85.012,18
46.2331,-84.999,18
46.2421,-84.9995,18
46.2425,-84.9865,18
46.2515,-84.987,18
46.2605,-84.9875,18
46.2609,-84.9745,18
46.2699,-84.975,18
46.2703,-84.962,18
46.2793,-84.9625,18
46.2796,-84.9494,18
46.2886,-84.9499,18
46.289,-84.9369,18
46.2894,-84.9238,18
46.2984,-84.9244,18
46.3074,-84.9249,18
46.3077,-84.9118,18
46.3081,-84.8987,18
46.3171,-84.8993,18
46.3175,-84.8862,18
46.3178,-84.8731,18
46.3268,-84.8736,18
46.3272,-84.8606,18
46.3275,-84.8475,18
46.3279,-84.8345,18
46.3282,-84.8214,18
46.3286,-84.8083,18
46.3289,-84.7953,18
46.3293,-84.7822,18
46.3383,-84.7827,18
46.3386,-84.7696,18
46.339,-84.7565,18
46.3299,-84.7561,18
46.3303,-84.743,18
46.3213,-84.7425,18
46.3216,-84.7294,18
46.3126,-84.729,18
46.3036,-84.7285,18
46.3039,-84.7154,18
46.2949,-84.7149,18
46.2952,-84.7019,18
46.2862,-84.7014,18
46.2865,-84.6883,18
46.2869,-84.6753,18
46.2959,-84.6758,18
46.2962,-84.6627,18
46.2965,-84.6496,18
46.2968,-84.6366,18
46.2878,-84.6361,18
46.2882,-84.6231,18
46.2885,-84.61,18
46.2888,-84.5969,18
46.2798,-84.5965,18
46.2801,-84.5834,18
46.2711,-84.583,18
46.2714,-84.5699,18
46.2624,-84.5695,18
46.2534,-84.569,18
46.2537,-84.5559,18
46.2447,-84.5555,18
46.2356,-84.555,18
46.2266,-84.5546,18
46.2176,-84.5541,18
46.2086,-84.5537,18
46.1996,-84.5532,18
46.1905,-84.5528,18
46.1815,-84.5523,18
46.1725,-84.5519,18
46.1728,-84.5388,18
46.1638,-84.5384,18
46.1548,-84.5379,18
46.1458,-84.5375,18
46.1368,-84.537,18
46.1371,-84.524,18
46.128,-84.5236,18
46.119,-84.5231,18
46.11,-84.5227,18
46.101,-84.5222,18
46.1013,-84.5092,18
46.0923,-84.5088,18
46.0926,-84.4957,18
46.0836,-84.4953,18
46.0839,-84.4823,18
46.0842,-84.4693,18
46.0752,-84.4688,18
46.0755,-84.4558,18
46.0665,-84.4554,18
46.0668,-84.4424,18
46.0577,-84.442,18
46.058,-84.429,18
46.0583,-84.416,18
46.0586,-84.403,18
46.0676,-84.4034,18
46.0679,-84.3904,18
46.0682,-84.3774,18
46.0685,-84.3644,18
46.0688,-84.3514,18
46.0691,-84.3384,18
46.0601,-84.3379,18
46.0604,-84.3249,18
46.0607,-84.3119,18
46.0516,-84.3115,18
46.0519,-84.2985,18
46.0522,-84.2855,18
46.0432,-84.2851,18
46.0435,-84.2721,18
46.0438,-84.2591,18
46.0347,-84.2587,18
46.035,-84.2457,18
46.0353,-84.2327,18
46.0356,-84.2197,18
46.0446,-84.2201,18
46.0449,-84.2071,18
46.0451,-84.1941,18
46.0454,-84.1811,18
46.0457,-84.1681,18
46.046,-84.1551,18
46.055,-84.1555,18
46.0552,-84.1425,18
46.0555,-84.1295,18
46.0645,-84.1299,18
46.0648,-84.1168,18
46.0651,-84.1038,18
46.0653,-84.0908,18
46.0563,-84.0905,18
46.0566,-84.0775,18
46.0568,-84.0644,18
46.0478,-84.0641,18
46.0388,-84.0637,18
46.0297,-84.0633,18
46.0207,-84.063,18
46.021,-84.05,18
46.012,-84.0496,18
46.0029,-84.0492,18
46.0032,-84.0362,18
46.0035,-84.0232,18
45.9944,-84.0229,18
45.9947,-84.0099,18
46.0037,-84.0102,18
46.004,-83.9973,18
46.013,-83.9976,18
46.0132,-83.9846,18
46.0135,-83.9716,18
46.0045,-83.9713,18
46.0047,-83.9583,18
46.0049,-83.9453,18
45.9959,-83.9449,18
45.9962,-83.9319,18
45.9964,-83.9189,18
45.9874,-83.9186,18
45.9876,-83.9056,18
45.9879,-83.8926,18
45.9788,-83.8923,18
45.9698,-83.8919,18
45.9608,-83.8916,18
45.961,-83.8786,18
45.9701,-83.879,18
45.9703,-83.866,18
45.9705,-83.853,18
45.9795,-83.8533,18
45.9798,-83.8403,18
45.9708,-83.84,18
45.9617,-83.8397,18
45.962,-83.8267,18
45.9529,-83.8263,18
45.9439,-83.826,18
